dispatch_date_time,text_general_code,lat,lng
2023-03-29 23:56:00+00:00,Prostitution and Commercialized Vice,40.01335119,-75.14647857
2023-03-30 00:31:00+00:00,Prostitution and Commercialized Vice,40.0129355,-75.14332209
2023-04-07 01:02:00+00:00,Prostitution and Commercialized Vice,39.91696561,-75.21582575
2023-03-29 23:44:00+00:00,Prostitution and Commercialized Vice,40.01408948,-75.14723062
2023-01-12 00:41:00+00:00,Prostitution and Commercialized Vice,40.00033176,-75.10644553
2023-01-04 01:17:00+00:00,Prostitution and Commercialized Vice,39.96047867,-75.15801692
2023-01-05 01:25:00+00:00,Prostitution and Commercialized Vice,39.98165121,-75.12441906
2023-01-13 01:03:00+00:00,Prostitution and Commercialized Vice,40.00260755,-75.09972243
2023-01-12 00:18:00+00:00,Prostitution and Commercialized Vice,40.00178888,-75.10615311
2023-01-13 01:28:00+00:00,Prostitution and Commercialized Vice,40.00557043,-75.09686935
2023-01-12 00:32:00+00:00,Prostitution and Commercialized Vice,39.99904174,-75.10872604
2023-01-13 01:39:00+00:00,Prostitution and Commercialized Vice,40.00495928,-75.09798201
2023-01-12 01:26:00+00:00,Prostitution and Commercialized Vice,40.00208134,-75.10403275
2023-01-13 00:23:00+00:00,Prostitution and Commercialized Vice,39.99781049,-75.11098553
2023-01-12 00:59:00+00:00,Prostitution and Commercialized Vice,40.00033176,-75.10644553
2023-01-13 00:37:00+00:00,Prostitution and Commercialized Vice,39.99781049,-75.11098553
2023-03-16 23:02:00+00:00,Prostitution and Commercialized Vice,39.953471,-75.15560184
2023-01-18 15:41:00+00:00,Prostitution and Commercialized Vice,39.98800016,-75.12595824
2023-01-18 16:23:00+00:00,Prostitution and Commercialized Vice,40.00208134,-75.10403275
2023-01-18 15:53:00+00:00,Prostitution and Commercialized Vice,40.00208134,-75.10403275
2023-01-19 18:35:00+00:00,Prostitution and Commercialized Vice,39.95414531,-75.15616401
2023-01-20 16:48:00+00:00,Prostitution and Commercialized Vice,40.01351983,-75.14320002
2023-01-20 16:35:00+00:00,Prostitution and Commercialized Vice,40.01191593,-75.14725073
2023-02-03 01:39:00+00:00,Prostitution and Commercialized Vice,39.96999119,-75.22082576
2023-02-03 02:22:00+00:00,Prostitution and Commercialized Vice,39.96861005,-75.22064958
2023-02-03 02:03:00+00:00,Prostitution and Commercialized Vice,39.96999119,-75.22082576
2023-02-03 01:46:00+00:00,Prostitution and Commercialized Vice,39.96975679,-75.22312138
2023-02-03 03:16:00+00:00,Prostitution and Commercialized Vice,39.96957729,-75.22489755
2023-02-11 17:27:00+00:00,Prostitution and Commercialized Vice,39.9602741,-75.15635851
2023-03-02 17:13:00+00:00,Prostitution and Commercialized Vice,39.93534978,-75.15341182
2023-03-09 01:46:00+00:00,Prostitution and Commercialized Vice,39.91345652,-75.16572247
2023-03-10 01:53:00+00:00,Prostitution and Commercialized Vice,39.88383436,-75.24633538
2023-03-10 03:50:00+00:00,Prostitution and Commercialized Vice,39.88383436,-75.24633538
2023-03-10 02:18:00+00:00,Prostitution and Commercialized Vice,39.88383436,-75.24633538
2023-02-23 01:21:00+00:00,Prostitution and Commercialized Vice,39.98921631,-75.13057848
2023-02-23 01:54:00+00:00,Prostitution and Commercialized Vice,39.9888019,-75.12736605
2023-02-26 05:45:00+00:00,Prostitution and Commercialized Vice,39.91830781,-75.20870349
2023-02-23 01:00:00+00:00,Prostitution and Commercialized Vice,39.98907373,-75.12688867
2023-02-23 01:38:00+00:00,Prostitution and Commercialized Vice,39.98848532,-75.12794624
2023-02-23 00:41:00+00:00,Prostitution and Commercialized Vice,39.98800016,-75.12595824
2023-02-16 01:48:00+00:00,Prostitution and Commercialized Vice,40.01835553,-75.14805038
2023-02-16 02:46:00+00:00,Prostitution and Commercialized Vice,40.01835553,-75.14805038
2023-02-16 02:17:00+00:00,Prostitution and Commercialized Vice,40.01661869,-75.14718576
2023-02-10 18:48:00+00:00,Prostitution and Commercialized Vice,39.94649652,-75.15823877
2023-02-16 01:30:00+00:00,Prostitution and Commercialized Vice,40.01835553,-75.14805038
2023-03-03 17:31:00+00:00,Prostitution and Commercialized Vice,40.00417746,-75.09680313
2023-03-03 17:07:00+00:00,Prostitution and Commercialized Vice,39.98984598,-75.12549354
2023-03-03 18:08:00+00:00,Prostitution and Commercialized Vice,40.00557043,-75.09686935
2023-03-03 17:21:00+00:00,Prostitution and Commercialized Vice,40.00417746,-75.09680313
2023-03-30 00:14:00+00:00,Prostitution and Commercialized Vice,40.01408948,-75.14723062
2023-04-20 00:15:00+00:00,Prostitution and Commercialized Vice,39.99812771,-75.11073524
2023-04-13 17:43:00+00:00,Prostitution and Commercialized Vice,40.00192723,-75.10392486
2023-04-13 17:43:00+00:00,Prostitution and Commercialized Vice,40.00192723,-75.10392486
2023-04-13 18:09:00+00:00,Prostitution and Commercialized Vice,40.00192723,-75.10392486
2023-04-13 18:21:00+00:00,Prostitution and Commercialized Vice,40.00192723,-75.10392486
2023-04-19 23:51:00+00:00,Prostitution and Commercialized Vice,40.00386352,-75.10089377
2023-04-19 23:30:00+00:00,Prostitution and Commercialized Vice,40.00285139,-75.10175612
2023-04-19 23:36:00+00:00,Prostitution and Commercialized Vice,40.00285139,-75.10175612
2023-05-01 21:16:00+00:00,Prostitution and Commercialized Vice,39.9929895,-75.12009937
2023-04-27 00:19:00+00:00,Prostitution and Commercialized Vice,40.07847853,-75.02909962
2023-04-27 01:08:00+00:00,Prostitution and Commercialized Vice,40.07847853,-75.02909962
2023-04-27 01:41:00+00:00,Prostitution and Commercialized Vice,40.07847853,-75.02909962
2023-04-14 17:35:00+00:00,Prostitution and Commercialized Vice,40.02570539,-75.04231185
2023-04-14 15:49:00+00:00,Prostitution and Commercialized Vice,40.02570539,-75.04231185
2023-04-14 16:04:00+00:00,Prostitution and Commercialized Vice,40.02570539,-75.04231185
2023-04-14 16:56:00+00:00,Prostitution and Commercialized Vice,40.02570539,-75.04231185
2023-04-13 16:48:00+00:00,Prostitution and Commercialized Vice,40.00058201,-75.10625829
2023-04-13 16:57:00+00:00,Prostitution and Commercialized Vice,40.00058201,-75.10625829
2023-04-27 23:59:00+00:00,Prostitution and Commercialized Vice,40.00192723,-75.10392486
2023-04-20 00:36:00+00:00,Prostitution and Commercialized Vice,40.0045143,-75.09911826
2023-04-14 17:23:00+00:00,Prostitution and Commercialized Vice,40.02646803,-75.04215255
2023-05-11 00:30:00+00:00,Prostitution and Commercialized Vice,39.97027011,-75.21790685
2023-05-11 01:02:00+00:00,Prostitution and Commercialized Vice,39.96865516,-75.22067326
2023-04-27 23:32:00+00:00,Prostitution and Commercialized Vice,40.00408773,-75.09806231
2023-05-01 22:08:00+00:00,Prostitution and Commercialized Vice,40.00192723,-75.10392486
2023-05-01 22:08:00+00:00,Prostitution and Commercialized Vice,40.00192723,-75.10392486
2023-04-27 23:49:00+00:00,Prostitution and Commercialized Vice,40.00491841,-75.09794771
2023-05-01 22:23:00+00:00,Prostitution and Commercialized Vice,40.00285139,-75.10175612
2023-05-01 21:32:00+00:00,Prostitution and Commercialized Vice,40.00285139,-75.10175612
2023-04-27 23:12:00+00:00,Prostitution and Commercialized Vice,40.00552622,-75.09684298
2023-05-15 21:10:00+00:00,Prostitution and Commercialized Vice,39.98912368,-75.12715456
2023-05-15 20:59:00+00:00,Prostitution and Commercialized Vice,39.98800438,-75.12598212
2023-05-15 22:25:00+00:00,Prostitution and Commercialized Vice,39.98859693,-75.12748182
